"age_kyrBP","eccentricity","obliquity_deg","perihelion_deg","precession_esinw"
211,0.04961725470155549,24.4339435204464,59.03730257883065,0.042546916774508704
212,0.04975438838318189,24.454595386281166,43.29538127731138,0.03411955363243404
213,0.04980769559218225,24.449819034205056,27.453326300724335,0.022962637311619145
214,0.04988770494115424,24.4188381392441,11.755359887389893,0.010163788637055695
215,0.04992722964511522,24.361976064411046,355.8992562465081,-0.003570315766035205
216,0.04995201505257324,24.279797898748942,340.02101477158556,-0.01706737785735603
217,0.04991956652245109,24.173301934057005,324.1555985818315,-0.029232200976138215
218,0.04988861724101754,24.044704771826332,308.1720257464361,-0.03922037211942696
219,0.04986391644468484,23.8964067357105,292.1223456649707,-0.04619302621220054
220,0.04972106478716758,23.73112882799176,276.04037193584884,-0.04944501320210179
221,0.04962160210506525,23.553013538904676,259.7970039791923,-0.04883690329749853
222,0.04948815162285418,23.36594568629497,243.5747762734174,-0.04431742805301583
223,0.04927493020077951,23.17438142192591,227.1100934539633,-0.036101908623117
224,0.04906734915743231,22.983719398482595,210.66617305284612,-0.02502607423026726
225,0.04881909581825633,22.79901004412449,194.1128129673221,-0.011903652727780599
226,0.04852519530980572,22.625344213459254,177.36502321522585,0.00223083964576447
227,0.04821314492218652,22.468408703236037,160.65587135714236,0.015970180017061585
228,0.04779527408047468,22.332701661918293,143.82767378479735,0.02820952774356751
229,0.04747558962749812,22.22241496086227,126.87860781385304,0.03797614088803851
230,0.04695398297517594,22.14150055791648,109.96152405108876,0.04413308564079526
231,0.04648061415810693,22.092280083068495,92.96057768344384,0.04641857685815256
232,0.04599557468036729,22.076174918563037,75.97859071926919,0.04462514855667067
233,0.0453851924631204,22.094210044103146,58.964395056055,0.038888169567083436
234,0.04479010357558832,22.145103598080578,41.97929116988585,0.029958396574625755
235,0.04418323868476435,22.227343654572252,25.144028412503193,0.018773244862790753
236,0.04348403759952112,22.338466949310227,8.197150226012175,0.006199941213982046
237,0.04280799112463103,22.47444863716683,351.49091013531,-0.006334140687457103
238,0.04204867189332648,22.63108244351482,334.8552417002469,-0.017866762632336167
239,0.04131366617796148,22.803850933562984,318.2918089006589,-0.02748751436947061
240,0.04053394900205211,22.9870550099506,301.88208536269354,-0.03441887069085128
241,0.03965357930083298,23.175726235345874,285.63335586592416,-0.038186628706148265
242,0.03889370712192364,23.364679830215163,269.4973349888359,-0.0388922103397352
243,0.03798219861255549,23.54858236812344,253.46983986095353,-0.03641239807142573
244,0.03708543344908912,23.72307475805757,237.6383271580784,-0.03132555273990648
245,0.03622967783906756,23.884014775958033,221.92687197608083,-0.024208002926443442
246,0.0352765044764855,24.027472416191767,206.3463101342555,-0.015655559022665754
247,0.03435753246109897,24.150832698115202,190.85450372549676,-0.006470061041655104
248,0.03341159147408323,24.25172879829171,175.63128056312271,0.0025451171868731723
249,0.03247354721560205,24.328153929331958,160.39311160968285,0.01089698022973633
250,0.03151649295205761,24.379417154126887,145.30553006568508,0.017939193120926532
251,0.03055935536549236,24.404994896567022,130.4375211704654,0.02325914437757875
252,0.02960721203506396,24.4048383880315,115.56635801345799,0.026708253722560412
253,0.02871700662933571,24.37989204695327,100.85313150843562,0.028203347427452813
254,0.02773452768024632,24.331352675083668,86.2537564512772,0.027675264793409548
255,0.02689454311859901,24.260662852503454,71.781347003419,0.025546328241020107
256,0.02603822593683855,24.17045204928353,57.39232032465146,0.02193408532041132
257,0.02518621762272003,24.062872016190017,43.09503016318353,0.01720748674394016
258,0.02443714923794829,23.94094249118051,28.964191555998248,0.01183400500040661
259,0.0237341844564871,23.808149649228604,15.009420056988343,0.006146628072596441
260,0.02304379758290925,23.667780426568147,0.88945000164204,0.00035771365273703723
261,0.02246710280941381,23.523382947639483,347.2802221013016,-0.004946872648357982
262,0.02194577126593797,23.379011490765848,333.4899427222935,-0.009795602459804048
263,0.02150118335733779,23.23789627055189,319.7861497643338,-0.013882073539393193
264,0.02113193919514467,23.103529628514963,306.3350153596177,-0.017023178762268238
265,0.02085061154059965,22.979094568256127,292.7751069287223,-0.019224919111463446
266,0.02070294744750284,22.867068001331376,279.21504860819414,-0.020435760147247038
267,0.020563047360545,22.769552536763193,265.8146828434056,-0.020508210088790082
268,0.02056209790014845,22.688356024773032,252.16935773266826,-0.01957441332233262
269,0.02068870751577395,22.624339278338137,238.66532932114018,-0.017671141673618985
270,0.02079750978512158,22.578228546219496,224.84271903721165,-0.014665635669215273
271,0.02105006094176504,22.55027988506254,211.10250498693225,-0.01087384607558155
272,0.02139803909627962,22.540235417080968,197.1671306148828,-0.006315844755000036
273,0.02171179411249902,22.547633288255213,182.99402664712545,-0.0011340470465414207
274,0.0221839919259094,22.571755984082962,168.76045651910886,0.004323911255210209
275,0.02261704180336794,22.611510750699754,154.45267061797807,0.009753747048822476
276,0.02316311110775665,22.66560296199737,139.7187942149563,0.014975867977528817
277,0.02366614419744436,22.732570515046397,125.10121046493616,0.019362161689282672
278,0.02423398652443165,22.81055580371586,110.28609444825575,0.022730827646484722
279,0.0248453740031315,22.897629878081556,95.14376677087775,0.024745318470897976
280,0.0254070364696754,22.991689975205826,80.16746154626335,0.025033834469189983
281,0.02600337924049872,23.090534219379464,64.858135790354,0.023539782900741327
282,0.02665793433987437,23.191916849209893,49.582467085537616,0.020295750200232634
283,0.02723340562534037,23.293902765795334,34.1656800079877,0.015293949941472243
284,0.02783359648726426,23.394295761173225,18.649324274615736,0.008900491026024932
285,0.02847596333974412,23.491372276631736,3.2360665710818433,0.001607467925473637
286,0.02904277458331833,23.583345975274497,347.54241430410116,-0.006265015348271221
287,0.02963710754616381,23.66880650652869,331.93358916574294,-0.013944100865059384
288,0.03019063900556946,23.746204747883557,316.3835659504569,-0.02082632482673059
289,0.03077102759594843,23.81447333907055,300.5768499192229,-0.026492243356633617
290,0.0312800753513351,23.872272814671224,284.87511855672034,-0.03023180656449075
291,0.03177457713013931,23.918662203092847,269.2142564442476,-0.03177158927616552
292,0.03230038723454317,23.95267433044469,253.3345481724291,-0.030943628628457225
293,0.03273059589254532,23.973489397301847,237.61389682425897,-0.027639609060732956
294,0.03315037565951402,23.980425543547078,221.72749703613093,-0.022064512125090852
295,0.03358254766379704,23.973060108155558,205.92992087690303,-0.014684690785431435
296,0.03395658563724804,23.95106905289093,189.98717113152577,-0.005889011492804222
297,0.03426903507840727,23.914458300627977,174.05347251119719,0.0035502809118267394
298,0.03464468016760004,23.863591271397087,158.1351148654518,0.012902339552541782
299,0.03489118463527545,23.799043489557548,142.08083145216256,0.02144234811022315
300,0.03519340742107471,23.721826408830673,125.99876742160782,0.028472509699225376
301,0.03539533222622132,23.63343284130947,109.91313617446042,0.03327904756534526
302,0.03561983139805934,23.535493861463028,93.7299970054873,0.03554437776117466
303,0.03582822832275942,23.43002817481968,77.43013662954476,0.03496947465493392
304,0.03593126987607136,23.31955510137779,61.153233559818474,0.031472672397430464
305,0.03608944330674388,23.206472901772848,44.75717394021548,0.025410708414115336
306,0.03623343499597347,23.093776559010866,28.272400354882013,0.017162474623477288
307,0.0362405530963081,22.984317528859407,11.715412790507537,0.007358669776487195
308,0.03637827952286386,22.88111006698721,355.14632341331145,-0.0030780154880289267
309,0.03640017621167555,22.78722281301627,338.45996782474174,-0.013364368875080402
310,0.03641805949210995,22.705709654927684,321.69689594081007,-0.022572697972112653
311,0.03643853427012698,22.63913856596636,304.92742656549365,-0.02987514913571198
312,0.03640985817203668,22.590324850989806,288.1604931376626,-0.03459618076500521
313,0.03640880686699814,22.561188575083765,271.17176211002567,-0.036401193181190464
314,0.03631765098906566,22.553169306275684,254.40852181956146,-0.03498125417391157
315,0.0362573203267726,22.567335440480697,237.4514504353656,-0.03056259557791071
316,0.03619144465302786,22.603857685104675,220.56340659300437,-0.02353490402091604
317,0.03604309295733199,22.66195653393226,203.68497547651359,-0.014478786207200701
318,0.03590548324424722,22.740631763667007,186.79176583702676,-0.00424622786096453
319,0.03580584822467276,22.837660226378503,170.0350758058205,0.006196032221805812
320,0.03557862940927727,22.95051433005858,153.14221419462285,0.016073625348819225
321,0.03541522751208326,23.076205976949502,136.43684525428867,0.02440653533309505
322,0.03520248393414452,23.21114706905084,119.80590329086219,0.030545696755326493
323,0.03497906628881385,23.3515144349649,103.05053834049235,0.03407560126698988
324,0.03473291043135054,23.493709132708158,86.52922572084053,0.034669203622872506
325,0.03444742576718927,23.63349368906358,70.0180895267452,0.03237370992892607
326,0.03421227369374735,23.767004339223103,53.45876923944928,0.02748711951893817
327,0.03386744436465978,23.89070871794866,37.08616576446526,0.020422590211268667
328,0.03355434301012533,24.00071673265674,20.630923639476165,0.011822765605711954
329,0.03324147809795685,24.09401669681012,4.28984893940476,0.0024865308705988823
330,0.03286833014629147,24.167976139055792,347.9298200676672,-0.006873084653812422
331,0.03247730540219396,24.220100046818366,331.49877550321975,-0.015497440755814383
332,0.0321093761065355,24.248800547866537,315.29761581417335,-0.022586514766192847
333,0.03169144485614627,24.253183952292613,298.7861622769366,-0.027775111322837654
334,0.03125121113168578,24.232501985894103,282.4328670092541,-0.03051833702333101
335,0.03079466284971756,24.18734197080331,266.0395116639098,-0.030721122661089936
336,0.03033323945206278,24.11856028073282,249.51915134287782,-0.028415850972145086
337,0.02985791643738264,24.027480718191182,232.94059040111853,-0.023826947634685482
338,0.0292697456892955,23.916491892528484,216.36405072274144,-0.017354434757150684
339,0.02881110565954423,23.78834624786299,199.6359644175027,-0.009681765502403407
340,0.02821462091509545,23.64590574910109,182.8001302851874,-0.0013783418173555417
341,0.02760579274186158,23.493220067352915,165.8865025466005,0.006731492642841253
342,0.02703886036995627,23.334124529562164,148.8818964006434,0.013973787289559756
343,0.02639731253617801,23.172760414620157,131.72278795623492,0.01970225572514869
344,0.02572726884065074,23.013804473366026,114.39186358414439,0.023430912394033842
345,0.02508584464908433,22.861629630634635,97.07930885698545,0.02489460294325078
346,0.02435912094938033,22.720365426005724,79.5442351909264,0.023954645282675234
347,0.02369240006272321,22.594593685502325,61.865405489996284,0.020892960892462967
348,0.02290554603414796,22.48773163185493,44.17201225945674,0.015960924039252877
349,0.02218176919957173,22.403010354900974,26.35681329468545,0.009847816257977832
350,0.02144535397683085,22.343310536748593,8.35466495257278,0.0031160147643173397
351,0.02059766145720418,22.310060702713074,350.41974105506506,-0.0034280485164934825
352,0.01983391735934655,22.30412051958172,332.2626289359866,-0.009231090772396948
353,0.01902341658549881,22.325861540625166,314.2792518163033,-0.013619731397409072
354,0.01816134110483753,22.373931727552808,295.87524129038064,-0.016340602117102816
355,0.01732684869922942,22.446640093584378,277.77550955974976,-0.01716754149500116
356,0.01646937422043751,22.541689193596174,259.52160821393505,-0.01619472377073607
357,0.01560147475327951,22.655765360655344,241.0004853016068,-0.013645421344925949
358,0.01472334746262509,22.78542504859829,222.75614158892225,-0.00999537809176543
359,0.0138021345605411,22.927034817417294,204.23666369063133,-0.005665867572298184
360,0.01298722232500688,23.076543105520983,185.6141386014153,-0.001270520274291099
361,0.01203125161959401,23.23013177572072,166.90173324166145,0.002726544425332989
362,0.01116040497106654,23.384130569387818,147.93301169580297,0.0059251751925537294
363,0.01031507406271335,23.53454824869295,128.88851496313194,0.008028933977579726
364,0.009421275935596598,23.678303970180362,109.24633016014596,0.008894722099215588
365,0.0086067796057915,23.812180408054207,89.20985191063099,0.008605961187123059
366,0.007766409620259093,23.933132914775964,69.16747438029361,0.007258672350849107
367,0.007047118254425189,24.038884817111857,47.57839946055363,0.00520219027666356
368,0.006289573724337137,24.127612058847436,25.44848008876067,0.0027026255859801222
369,0.005604140044093188,24.197372777190154,2.6046805056624174,0.00025467786968354493
370,0.005100121378910189,24.247494625268818,337.5357080735388,-0.0019487950107281186
371,0.004591517695711625,24.277394840662243,311.37876569435116,-0.00344527333851272
372,0.004297704467318481,24.286894063225304,282.989117922538,-0.00418773812208918
373,0.00415504831859073,24.276584833309805,254.40605789655598,-0.004002105121644671
374,0.004219429047521569,24.24731031687127,225.0966617201677,-0.002988616149773316
375,0.004480094743390089,24.199894881836144,196.5077814325691,-0.0012729990339455303
376,0.004816116600960527,24.13610980921777,170.18616786007274,0.0008208944940490538
377,0.005334285438159944,24.057270600651577,144.9322569800937,0.0030647846288534156
378,0.005903714738326471,23.9650092822356,121.86434894186185,0.005014026890669104
